ts,Year,GHI,Temperature,WindSpeed,P_AC_kW
2018-03-11 03:30:00+00:00,2018,644.25,26.32,2.07,56.861585007796876
2018-03-11 04:30:00+00:00,2018,805.06,28.97,2.14,68.5373355014875
2018-03-11 05:30:00+00:00,2018,883.96,31.2,2.07,73.56333174883001
2018-03-11 06:30:00+00:00,2018,924.51,33.02,2.21,75.77513614062185
2018-03-11 07:30:00+00:00,2018,869.51,33.68,2.07,71.64224939565688
2018-03-11 08:30:00+00:00,2018,733.21,34.0,2.34,61.58870162867687
2018-03-11 09:30:00+00:00,2018,556.2,34.0,2.34,47.97351744075001
2018-03-11 10:30:00+00:00,2018,326.7,33.61,2.14,29.185086730387503
2018-03-11 11:30:00+00:00,2018,102.15,32.49,1.03,9.464001046396874
2018-03-11 12:30:00+00:00,2018,0.0,30.83,1.03,0.0
2018-03-11 13:30:00+00:00,2018,0.0,28.43,2.28,0.0
2018-03-11 14:30:00+00:00,2018,0.0,26.6,2.48,0.0
2018-03-11 15:30:00+00:00,2018,0.0,25.27,2.48,0.0
2018-03-11 16:30:00+00:00,2018,0.0,23.91,2.9,0.0
2018-03-11 17:30:00+00:00,2018,0.0,23.28,3.17,0.0
2018-03-11 18:30:00+00:00,2018,0.0,22.7,3.03,0.0
2018-03-11 19:30:00+00:00,2018,0.0,22.34,2.62,0.0
2018-03-11 20:30:00+00:00,2018,0.0,21.97,2.48,0.0
2018-03-11 21:30:00+00:00,2018,0.0,21.72,2.28,0.0
2018-03-11 22:30:00+00:00,2018,0.0,21.58,2.14,0.0
2018-03-11 23:30:00+00:00,2018,0.0,21.43,2.07,0.0
2018-03-12 00:30:00+00:00,2018,15.55,21.3,2.14,1.528711310921875
2018-03-12 01:30:00+00:00,2018,201.10000000000002,21.54,2.0,19.275304209587503
2018-03-12 02:30:00+00:00,2018,430.3,24.01,2.34,39.555357244487496
2018-03-12 03:30:00+00:00,2018,638.75,27.0,2.83,56.243926607421876
2018-03-12 04:30:00+00:00,2018,796.46,29.38,2.55,67.7593574755475
2018-03-12 05:30:00+00:00,2018,870.4100000000001,31.5,2.21,72.47946954012689
2018-03-12 06:30:00+00:00,2018,892.6099999999999,33.16,1.93,73.47213490496188
2018-03-12 07:30:00+00:00,2018,821.91,33.7,1.52,68.21169032182686
2018-03-12 08:30:00+00:00,2018,643.2,34.34,1.59,54.675951820799995
2018-03-12 09:30:00+00:00,2018,405.4,33.33,3.59,35.85564728994999
2018-03-12 10:30:00+00:00,2018,202.0,31.44,2.34,18.544535563000004
2018-03-12 11:30:00+00:00,2018,95.15,30.61,0.97,8.896820684571875
2018-03-12 12:30:00+00:00,2018,0.0,28.74,2.48,0.0
2018-03-12 13:30:00+00:00,2018,0.0,26.74,2.76,0.0
2018-03-12 14:30:00+00:00,2018,0.0,25.75,2.76,0.0
2018-03-12 15:30:00+00:00,2018,0.0,25.08,2.83,0.0
2018-03-12 16:30:00+00:00,2018,0.0,24.41,2.76,0.0
2018-03-12 17:30:00+00:00,2018,0.0,23.81,2.55,0.0
2018-03-12 18:30:00+00:00,2018,0.0,23.28,2.34,0.0
2018-03-12 19:30:00+00:00,2018,0.0,23.13,1.93,0.0
2018-03-12 20:30:00+00:00,2018,0.0,22.91,1.86,0.0
2018-03-12 21:30:00+00:00,2018,0.0,22.73,1.59,0.0
2018-03-12 22:30:00+00:00,2018,0.0,22.44,1.03,0.0
2018-03-12 23:30:00+00:00,2018,0.0,22.23,0.83,0.0
2018-03-13 00:30:00+00:00,2018,16.45,21.61,1.52,1.6149237566218748
2018-03-13 01:30:00+00:00,2018,190.60000000000002,21.88,1.45,18.26796393955
2018-03-13 02:30:00+00:00,2018,399.9,24.96,1.79,36.76083514308749
2018-03-13 03:30:00+00:00,2018,607.2,27.14,2.14,53.675113192800005
2018-03-13 04:30:00+00:00,2018,784.06,29.27,1.79,66.8633337902875
2018-03-13 05:30:00+00:00,2018,891.4100000000001,31.26,1.31,74.07698435591188
2018-03-13 06:30:00+00:00,2018,912.81,33.0,1.31,74.95958083702686
2018-03-13 07:30:00+00:00,2018,842.01,34.3,2.62,69.45853335127687
2018-03-13 08:30:00+00:00,2018,611.25,34.83,3.45,52.08661827867187
2018-03-13 09:30:00+00:00,2018,527.8000000000001,34.38,3.45,45.63307827715
2018-03-13 10:30:00+00:00,2018,325.4,34.16,3.1,29.00142704315
2018-03-13 11:30:00+00:00,2018,105.85,32.99,1.72,9.780251155196876
2018-03-13 12:30:00+00:00,2018,0.0,31.45,1.66,0.0
2018-03-13 13:30:00+00:00,2018,0.0,29.36,2.0,0.0
2018-03-13 14:30:00+00:00,2018,0.0,27.36,2.41,0.0
2018-03-13 15:30:00+00:00,2018,0.0,25.67,2.48,0.0
2018-03-13 16:30:00+00:00,2018,0.0,24.58,2.48,0.0
2018-03-13 17:30:00+00:00,2018,0.0,23.66,2.34,0.0
2018-03-13 18:30:00+00:00,2018,0.0,22.79,2.21,0.0
2018-03-13 19:30:00+00:00,2018,0.0,22.17,0.9,0.0
2018-03-13 20:30:00+00:00,2018,0.0,21.36,1.03,0.0
2018-03-13 21:30:00+00:00,2018,0.0,20.09,1.31,0.0
2018-03-13 22:30:00+00:00,2018,0.0,19.43,1.24,0.0
2018-03-13 23:30:00+00:00,2018,0.0,19.21,1.03,0.0
2018-03-14 00:30:00+00:00,2018,17.2,19.56,0.83,1.7027531902
2018-03-14 01:30:00+00:00,2018,219.5,19.85,0.55,21.1386403371875
2018-03-14 02:30:00+00:00,2018,454.4,23.4,0.21,41.744255744
2018-03-14 03:30:00+00:00,2018,665.8000000000001,27.58,0.14,58.23915171715
2018-03-14 04:30:00+00:00,2018,826.11,30.93,0.07,69.44834571918187
2018-03-14 05:30:00+00:00,2018,920.71,33.11,0.76,75.47446274723687
2018-03-14 06:30:00+00:00,2018,934.9100000000001,34.04,1.66,76.11525923564187
2018-03-14 07:30:00+00:00,2018,875.71,34.63,2.0,71.74504195678188
2018-03-14 08:30:00+00:00,2018,744.9599999999999,34.87,2.34,62.2002042624
2018-03-14 09:30:00+00:00,2018,557.85,34.86,2.55,47.90866463239687
2018-03-14 10:30:00+00:00,2018,326.9,34.45,2.55,29.090250548187495
2018-03-14 11:30:00+00:00,2018,105.80000000000001,33.36,1.52,9.75975055955
2018-03-14 12:30:00+00:00,2018,0.0,31.9,0.97,0.0
2018-03-14 13:30:00+00:00,2018,0.0,29.76,0.97,0.0
2018-03-14 14:30:00+00:00,2018,0.0,27.42,1.86,0.0
2018-03-14 15:30:00+00:00,2018,0.0,25.68,2.07,0.0
2018-03-14 16:30:00+00:00,2018,0.0,24.51,2.34,0.0
2018-03-14 17:30:00+00:00,2018,0.0,23.59,2.69,0.0
2018-03-14 18:30:00+00:00,2018,0.0,23.08,2.55,0.0
2018-03-14 19:30:00+00:00,2018,0.0,22.52,2.07,0.0
2018-03-14 20:30:00+00:00,2018,0.0,21.88,1.79,0.0
2018-03-14 21:30:00+00:00,2018,0.0,21.16,1.38,0.0
2018-03-14 22:30:00+00:00,2018,0.0,21.28,0.97,0.0
2018-03-14 23:30:00+00:00,2018,0.0,21.6,0.41,0.0
2018-03-15 00:30:00+00:00,2018,27.14,21.26,0.41,2.6645549876075
2018-03-15 01:30:00+00:00,2018,192.1,20.59,0.9,18.5090195840875
2018-03-15 02:30:00+00:00,2018,426.85,24.08,0.76,39.24479130022188
2018-03-15 03:30:00+00:00,2018,649.55,27.06,1.1,57.089711137971875
2018-03-15 04:30:00+00:00,2018,805.56,29.51,1.1,68.39755423179
2018-03-15 05:30:00+00:00,2018,895.9599999999999,31.59,1.03,74.28273841026999
2018-03-15 06:30:00+00:00,2018,882.01,33.26,0.9,72.68272747523687
2018-03-15 07:30:00+00:00,2018,840.0600000000001,33.36,0.41,69.6402365323275
2018-03-15 08:30:00+00:00,2018,715.35,34.07,0.48,60.23074050724688
2018-03-15 09:30:00+00:00,2018,528.8,34.39,0.62,45.710650695199995
2018-03-15 10:30:00+00:00,2018,310.65,34.33,0.41,27.72364710499687
2018-03-15 11:30:00+00:00,2018,70.25,32.5,2.62,6.536771610546876
2018-03-15 12:30:00+00:00,2018,0.0,29.92,1.86,0.0
2018-03-15 13:30:00+00:00,2018,0.0,28.39,1.72,0.0
2018-03-15 14:30:00+00:00,2018,0.0,27.15,1.93,0.0
2018-03-15 15:30:00+00:00,2018,0.0,26.32,1.86,0.0
2018-03-15 16:30:00+00:00,2018,0.0,25.85,1.17,0.0
2018-03-15 17:30:00+00:00,2018,0.0,25.2,1.31,0.0
2018-03-15 18:30:00+00:00,2018,0.0,24.84,0.97,0.0
2018-03-15 19:30:00+00:00,2018,0.0,24.45,1.59,0.0
2018-03-15 20:30:00+00:00,2018,0.0,23.92,1.38,0.0
2018-03-15 21:30:00+00:00,2018,0.0,23.82,1.52,0.0
2018-03-15 22:30:00+00:00,2018,0.0,23.71,1.93,0.0
2018-03-15 23:30:00+00:00,2018,0.0,23.88,2.14,0.0
2018-03-16 00:30:00+00:00,2018,20.34,24.04,2.21,1.9756679386275005
2018-03-16 01:30:00+00:00,2018,136.05,24.28,1.86,13.001106897571875
2018-03-16 02:30:00+00:00,2018,312.0,25.89,2.62,28.911562368000002
2018-03-16 03:30:00+00:00,2018,399.6,28.25,3.45,36.199181583
2018-03-16 04:30:00+00:00,2018,587.7,30.06,3.72,51.398126500387505
2018-03-16 05:30:00+00:00,2018,595.0999999999999,31.8,3.86,51.5673866406875
2018-03-16 06:30:00+00:00,2018,215.35000000000002,32.43,4.0,19.646669782346873
2018-03-16 07:30:00+00:00,2018,316.35,29.08,3.93,28.886006148721876
2018-03-16 08:30:00+00:00,2018,498.55,29.79,3.79,44.22207764174687
2018-03-16 09:30:00+00:00,2018,368.15,31.28,3.86,33.043125916746874
2018-03-16 10:30:00+00:00,2018,240.4,31.42,3.52,21.9542654398
2018-03-16 11:30:00+00:00,2018,39.45,31.11,3.17,3.7086368314968756
2018-03-16 12:30:00+00:00,2018,0.0,29.68,4.0,0.0
2018-03-16 13:30:00+00:00,2018,0.0,27.99,5.31,0.0
2018-03-16 14:30:00+00:00,2018,0.0,26.37,4.55,0.0
2018-03-16 15:30:00+00:00,2018,0.0,25.58,4.0,0.0
2018-03-16 16:30:00+00:00,2018,0.0,25.12,3.38,0.0
2018-03-16 17:30:00+00:00,2018,0.0,24.86,2.9,0.0
2018-03-16 18:30:00+00:00,2018,0.0,24.38,2.55,0.0
2018-03-16 19:30:00+00:00,2018,0.0,25.0,3.1,0.0
2018-03-16 20:30:00+00:00,2018,0.0,24.83,3.03,0.0
2018-03-16 21:30:00+00:00,2018,0.0,24.56,2.97,0.0
2018-03-16 22:30:00+00:00,2018,0.0,24.34,3.17,0.0
2018-03-16 23:30:00+00:00,2018,0.0,24.06,2.97,0.0
2018-03-17 00:30:00+00:00,2018,22.09,23.74,2.69,2.1478568832868747
2018-03-17 01:30:00+00:00,2018,180.75,23.66,2.41,17.215487218171877
2018-03-17 02:30:00+00:00,2018,397.4,25.44,2.62,36.46595860235
2018-03-17 03:30:00+00:00,2018,626.25,27.31,3.03,55.16383288054687
2018-03-17 04:30:00+00:00,2018,811.9100000000001,29.17,2.69,68.98353759759688
2018-03-17 05:30:00+00:00,2018,887.4599999999999,30.93,2.28,73.91267662584748
2018-03-17 06:30:00+00:00,2018,912.46,32.23,1.79,75.22114172314751
2018-03-17 07:30:00+00:00,2018,836.3599999999999,32.78,1.45,69.57053221810999
2018-03-17 08:30:00+00:00,2018,705.8000000000001,33.07,1.1,59.800010106350015
2018-03-17 09:30:00+00:00,2018,456.04999999999995,33.04,0.97,40.09519427237187
2018-03-17 10:30:00+00:00,2018,244.85,32.28,1.31,22.260998419971873
2018-03-17 11:30:00+00:00,2018,92.5,31.7,1.1,8.6110820921875
2018-03-17 12:30:00+00:00,2018,0.0,29.85,1.38,0.0
2018-03-17 13:30:00+00:00,2018,0.0,26.51,1.38,0.0
2018-03-17 14:30:00+00:00,2018,0.0,25.88,1.38,0.0
2018-03-17 15:30:00+00:00,2018,0.0,25.51,0.83,0.0
2018-03-17 16:30:00+00:00,2018,0.0,24.7,0.62,0.0
2018-03-17 17:30:00+00:00,2018,0.0,23.86,1.66,0.0
2018-03-17 18:30:00+00:00,2018,0.0,23.23,1.66,0.0
2018-03-17 19:30:00+00:00,2018,0.0,23.23,1.86,0.0
2018-03-17 20:30:00+00:00,2018,0.0,22.78,1.66,0.0
2018-03-17 21:30:00+00:00,2018,0.0,22.24,1.59,0.0
2018-03-17 22:30:00+00:00,2018,0.0,21.74,1.66,0.0
2018-03-17 23:30:00+00:00,2018,0.0,21.52,1.86,0.0
2018-03-18 00:30:00+00:00,2018,31.45,21.39,1.86,3.084311444096875
2018-03-18 01:30:00+00:00,2018,218.89999999999998,21.71,1.38,20.916655759587496
2018-03-18 02:30:00+00:00,2018,448.2,24.96,1.03,40.92520911795
2018-03-18 03:30:00+00:00,2018,657.5,27.75,0.76,57.5370709296875
2018-03-18 04:30:00+00:00,2018,815.06,30.17,0.41,68.8864336611875
2018-03-18 05:30:00+00:00,2018,890.31,32.03,0.41,73.71875312095686
2018-03-18 06:30:00+00:00,2018,906.56,33.21,0.69,74.44090884224
2018-03-18 07:30:00+00:00,2018,740.75,33.2,0.07,62.39236994117188
2018-03-18 08:30:00+00:00,2018,513.4000000000001,33.59,0.97,44.64742554235001
2018-03-18 09:30:00+00:00,2018,416.45,33.35,1.38,36.770986196421866
2018-03-18 10:30:00+00:00,2018,291.7,33.21,1.31,26.2359473273875
2018-03-18 11:30:00+00:00,2018,104.5,32.6,0.9,9.673914487187501
2018-03-18 12:30:00+00:00,2018,0.0,31.16,0.48,0.0
2018-03-18 13:30:00+00:00,2018,0.0,29.3,1.59,0.0
2018-03-18 14:30:00+00:00,2018,0.0,27.28,2.48,0.0
2018-03-18 15:30:00+00:00,2018,0.0,26.03,2.76,0.0
2018-03-18 16:30:00+00:00,2018,0.0,25.06,2.69,0.0
2018-03-18 17:30:00+00:00,2018,0.0,24.26,2.48,0.0
2018-03-18 18:30:00+00:00,2018,0.0,23.64,2.34,0.0
2018-03-18 19:30:00+00:00,2018,0.0,23.31,2.07,0.0
2018-03-18 20:30:00+00:00,2018,0.0,22.77,2.0,0.0
2018-03-18 21:30:00+00:00,2018,0.0,22.35,1.72,0.0
2018-03-18 22:30:00+00:00,2018,0.0,21.88,1.59,0.0
2018-03-18 23:30:00+00:00,2018,0.0,21.25,1.52,0.0
2018-03-19 00:30:00+00:00,2018,33.85,20.51,1.45,3.330781547396875
2018-03-19 01:30:00+00:00,2018,228.45,20.61,0.9,21.903793296121872
2018-03-19 02:30:00+00:00,2018,462.6,24.24,0.76,42.29096034915
2018-03-19 03:30:00+00:00,2018,672.75,27.42,0.83,58.83141133167186
2018-03-19 04:30:00+00:00,2018,832.26,30.15,0.9,70.1646612627675
2018-03-19 05:30:00+00:00,2018,924.61,32.13,1.1,76.11740588638187
2018-03-19 06:30:00+00:00,2018,949.3599999999999,33.33,1.38,77.39165489115999
2018-03-19 07:30:00+00:00,2018,887.61,34.06,2.21,72.79162787173686
2018-03-19 08:30:00+00:00,2018,754.35,34.31,2.55,63.06613997277188
2018-03-19 09:30:00+00:00,2018,566.5,34.18,2.76,48.746087126687506
2018-03-19 10:30:00+00:00,2018,341.7,33.67,2.9,30.4514749930875
2018-03-19 11:30:00+00:00,2018,113.65,32.47,2.21,10.513740524471876
2018-03-19 12:30:00+00:00,2018,0.0,30.25,2.41,0.0
2018-03-19 13:30:00+00:00,2018,0.0,28.22,2.41,0.0
2018-03-19 14:30:00+00:00,2018,0.0,26.64,2.41,0.0
2018-03-19 15:30:00+00:00,2018,0.0,25.21,2.62,0.0
2018-03-19 16:30:00+00:00,2018,0.0,24.03,2.62,0.0
2018-03-19 17:30:00+00:00,2018,0.0,23.25,2.55,0.0
2018-03-19 18:30:00+00:00,2018,0.0,22.44,2.28,0.0
2018-03-19 19:30:00+00:00,2018,0.0,21.25,1.31,0.0
2018-03-19 20:30:00+00:00,2018,0.0,20.08,1.93,0.0
2018-03-19 21:30:00+00:00,2018,0.0,19.34,2.0,0.0
2018-03-19 22:30:00+00:00,2018,0.0,19.31,1.31,0.0
2018-03-19 23:30:00+00:00,2018,0.0,20.72,0.76,0.0
2018-03-20 00:30:00+00:00,2018,36.91,20.33,0.14,3.6331490215318745
2018-03-20 01:30:00+00:00,2018,237.85,20.31,0.41,22.805671221896876
2018-03-20 02:30:00+00:00,2018,474.35,23.62,0.48,43.41400314887188
2018-03-20 03:30:00+00:00,2018,684.8000000000001,27.37,0.62,59.794066649600005
2018-03-20 04:30:00+00:00,2018,842.41,30.19,0.83,70.89778301216687
2018-03-20 05:30:00+00:00,2018,932.51,32.11,1.03,76.68157303196186
2018-03-20 06:30:00+00:00,2018,934.0600000000001,33.23,0.9,76.3643990685475
2018-03-20 07:30:00+00:00,2018,868.4599999999999,33.98,0.62,71.4612021151475
2018-03-20 08:30:00+00:00,2018,729.4000000000001,34.27,0.48,61.22381428555
2018-03-20 09:30:00+00:00,2018,545.25,34.27,0.48,47.04509034792187
2018-03-20 10:30:00+00:00,2018,311.0,34.08,0.76,27.785172056750003
2018-03-20 11:30:00+00:00,2018,108.45,33.4,0.9,9.998779392421875
2018-03-20 12:30:00+00:00,2018,0.0,31.75,1.79,0.0
2018-03-20 13:30:00+00:00,2018,0.0,29.17,2.14,0.0
2018-03-20 14:30:00+00:00,2018,0.0,27.44,2.0,0.0
2018-03-20 15:30:00+00:00,2018,0.0,26.21,2.0,0.0
2018-03-20 16:30:00+00:00,2018,0.0,24.94,2.28,0.0
2018-03-20 17:30:00+00:00,2018,0.0,24.12,2.21,0.0
2018-03-20 18:30:00+00:00,2018,0.0,23.37,2.21,0.0
2018-03-20 19:30:00+00:00,2018,0.0,23.07,2.07,0.0
2018-03-20 20:30:00+00:00,2018,0.0,22.59,1.93,0.0
2018-03-20 21:30:00+00:00,2018,0.0,22.32,1.79,0.0
2018-03-20 22:30:00+00:00,2018,0.0,22.05,1.72,0.0
2018-03-20 23:30:00+00:00,2018,0.0,22.05,1.38,0.0
2018-03-21 00:30:00+00:00,2018,22.479999999999997,22.54,1.31,2.1966558036399997
2018-03-21 01:30:00+00:00,2018,139.9,22.72,1.45,13.4510730404875
2018-03-21 02:30:00+00:00,2018,307.9,23.32,1.52,28.870083430487494
2018-03-21 03:30:00+00:00,2018,608.65,25.47,1.52,54.206153956346874
2018-03-21 04:30:00+00:00,2018,830.81,28.22,1.38,70.71100526259686
2018-03-21 05:30:00+00:00,2018,888.26,30.99,1.31,73.9485455846075
2018-03-21 06:30:00+00:00,2018,890.26,33.02,1.1,73.35611476138749
2018-03-21 07:30:00+00:00,2018,870.6600000000001,33.83,1.03,71.67104897604752
2018-03-21 08:30:00+00:00,2018,725.15,34.29,1.1,60.90040882352187
2018-03-21 09:30:00+00:00,2018,562.95,34.41,1.17,48.41331089599689
2018-03-21 10:30:00+00:00,2018,322.54999999999995,34.18,1.1,28.75649474844687
2018-03-21 11:30:00+00:00,2018,111.75,33.45,0.76,10.296058626796876
2018-03-21 12:30:00+00:00,2018,0.0,31.88,0.76,0.0
2018-03-21 13:30:00+00:00,2018,0.0,30.1,1.03,0.0
2018-03-21 14:30:00+00:00,2018,0.0,28.0,1.24,0.0
2018-03-21 15:30:00+00:00,2018,0.0,26.02,1.45,0.0
2018-03-21 16:30:00+00:00,2018,0.0,24.79,2.14,0.0
2018-03-21 17:30:00+00:00,2018,0.0,24.0,2.41,0.0
2018-03-21 18:30:00+00:00,2018,0.0,23.48,2.41,0.0
2018-03-21 19:30:00+00:00,2018,0.0,23.18,2.21,0.0
2018-03-21 20:30:00+00:00,2018,0.0,22.68,2.07,0.0
2018-03-21 21:30:00+00:00,2018,0.0,22.45,1.86,0.0
2018-03-21 22:30:00+00:00,2018,0.0,22.34,1.79,0.0
2018-03-21 23:30:00+00:00,2018,0.0,22.25,1.72,0.0
2018-03-22 00:30:00+00:00,2018,28.409999999999997,22.39,1.45,2.7757030011168746
2018-03-22 01:30:00+00:00,2018,161.8,23.15,1.93,15.483252592749999
2018-03-22 02:30:00+00:00,2018,424.1,24.69,1.72,38.9014083480875
2018-03-22 03:30:00+00:00,2018,655.75,27.41,1.52,57.48937220879688
2018-03-22 04:30:00+00:00,2018,817.95,30.36,1.66,69.03727849062187
2018-03-22 05:30:00+00:00,2018,905.4100000000001,32.76,2.07,74.52572306416188
2018-03-22 06:30:00+00:00,2018,767.6,34.06,2.28,64.1225778686
2018-03-22 07:30:00+00:00,2018,838.6999999999999,33.89,2.28,69.3609216159875
2018-03-22 08:30:00+00:00,2018,653.5,34.43,2.0,55.441859192687495
2018-03-22 09:30:00+00:00,2018,503.90000000000003,34.4,2.0,43.715926698687504
2018-03-22 10:30:00+00:00,2018,318.6,34.18,1.93,28.42035991155
2018-03-22 11:30:00+00:00,2018,106.9,33.64,2.14,9.847531081787501
2018-03-22 12:30:00+00:00,2018,0.0,31.68,2.34,0.0
2018-03-22 13:30:00+00:00,2018,0.0,29.97,2.48,0.0
2018-03-22 14:30:00+00:00,2018,0.0,29.14,2.55,0.0
2018-03-22 15:30:00+00:00,2018,0.0,28.14,2.69,0.0
2018-03-22 16:30:00+00:00,2018,0.0,27.22,2.55,0.0
2018-03-22 17:30:00+00:00,2018,0.0,26.34,2.41,0.0
2018-03-22 18:30:00+00:00,2018,0.0,25.51,2.0,0.0
2018-03-22 19:30:00+00:00,2018,0.0,25.03,2.9,0.0
2018-03-22 20:30:00+00:00,2018,0.0,24.43,2.55,0.0
2018-03-22 21:30:00+00:00,2018,0.0,24.0,2.34,0.0
2018-03-22 22:30:00+00:00,2018,0.0,23.69,2.21,0.0
2018-03-22 23:30:00+00:00,2018,0.0,23.61,1.93,0.0
2018-03-23 00:30:00+00:00,2018,34.510000000000005,23.66,1.72,3.3511474050118752
2018-03-23 01:30:00+00:00,2018,207.2,23.99,1.45,19.637081424799998
2018-03-23 02:30:00+00:00,2018,329.45000000000005,25.92,2.83,30.451353971946872
2018-03-23 03:30:00+00:00,2018,543.4,27.53,2.21,48.390376841949994
2018-03-23 04:30:00+00:00,2018,564.5,29.5,2.34,49.6646588421875
2018-03-23 05:30:00+00:00,2018,750.95,30.66,2.62,63.93106476399687
2018-03-23 06:30:00+00:00,2018,845.0,32.23,2.83,70.38562002875
2018-03-23 07:30:00+00:00,2018,832.9000000000001,32.98,3.03,69.2515453568875
2018-03-23 08:30:00+00:00,2018,686.45,33.49,2.83,58.212200715471866
2018-03-23 09:30:00+00:00,2018,473.79999999999995,33.37,2.41,41.484978386349994
2018-03-23 10:30:00+00:00,2018,296.1,32.94,2.07,26.647673731087504
2018-03-23 11:30:00+00:00,2018,80.1,32.18,2.14,7.4537130994875
2018-03-23 12:30:00+00:00,2018,0.0,29.58,1.66,0.0
2018-03-23 13:30:00+00:00,2018,0.0,26.06,2.55,0.0
2018-03-23 14:30:00+00:00,2018,0.0,25.19,0.69,0.0
2018-03-23 15:30:00+00:00,2018,0.0,24.89,0.55,0.0
2018-03-23 16:30:00+00:00,2018,0.0,24.85,1.45,0.0
2018-03-23 17:30:00+00:00,2018,0.0,24.76,2.0,0.0
2018-03-23 18:30:00+00:00,2018,0.0,24.63,2.07,0.0
2018-03-23 19:30:00+00:00,2018,0.0,24.61,1.52,0.0
2018-03-23 20:30:00+00:00,2018,0.0,24.36,1.31,0.0
2018-03-23 21:30:00+00:00,2018,0.0,24.32,1.03,0.0
2018-03-23 22:30:00+00:00,2018,0.0,24.53,0.83,0.0
2018-03-23 23:30:00+00:00,2018,0.0,24.67,0.9,0.0
2018-03-24 00:30:00+00:00,2018,22.720000000000002,24.78,0.9,2.19930449728
2018-03-24 01:30:00+00:00,2018,142.85,25.25,1.17,13.582105280421874
2018-03-24 02:30:00+00:00,2018,360.15,26.13,1.31,33.11740536424688
2018-03-24 03:30:00+00:00,2018,494.25,27.74,1.1,44.28050184754688
2018-03-24 04:30:00+00:00,2018,672.55,29.52,1.1,58.24024055639687
2018-03-24 05:30:00+00:00,2018,836.65,31.16,1.24,70.14374514494689
2018-03-24 06:30:00+00:00,2018,714.9,32.61,1.24,60.62217268158749
2018-03-24 07:30:00+00:00,2018,677.75,32.77,1.03,57.748296903546866
2018-03-24 08:30:00+00:00,2018,518.35,33.02,0.97,45.165602328371875
2018-03-24 09:30:00+00:00,2018,445.15,32.94,0.97,39.21679267702188
2018-03-24 10:30:00+00:00,2018,278.25,32.98,0.9,25.099952416546873
2018-03-24 11:30:00+00:00,2018,79.95,32.4,1.52,7.432741756171876
2018-03-24 12:30:00+00:00,2018,0.0,30.85,1.72,0.0
2018-03-24 13:30:00+00:00,2018,0.0,29.22,2.21,0.0
2018-03-24 14:30:00+00:00,2018,0.0,28.18,2.48,0.0
2018-03-24 15:30:00+00:00,2018,0.0,27.53,2.07,0.0
2018-03-24 16:30:00+00:00,2018,0.0,26.93,1.66,0.0
2018-03-24 17:30:00+00:00,2018,0.0,26.32,1.59,0.0
2018-03-24 18:30:00+00:00,2018,0.0,25.77,1.72,0.0
2018-03-24 19:30:00+00:00,2018,0.0,25.27,1.52,0.0
2018-03-24 20:30:00+00:00,2018,0.0,24.92,1.59,0.0
2018-03-24 21:30:00+00:00,2018,0.0,24.59,1.66,0.0
2018-03-24 22:30:00+00:00,2018,0.0,24.38,1.59,0.0
2018-03-24 23:30:00+00:00,2018,0.0,24.23,1.59,0.0
2018-03-25 00:30:00+00:00,2018,33.69,24.19,1.38,3.264597324136875
2018-03-25 01:30:00+00:00,2018,181.85000000000002,25.08,2.21,17.212508059596875
2018-03-25 02:30:00+00:00,2018,364.15,26.2,1.86,33.45629410904688
2018-03-25 03:30:00+00:00,2018,578.7,27.81,1.38,51.207792421387495
2018-03-25 04:30:00+00:00,2018,692.1,29.9,1.24,59.6537890216875
2018-03-25 05:30:00+00:00,2018,875.0,31.45,1.1,72.82837296875
2018-03-25 06:30:00+00:00,2018,829.8,32.8,1.03,69.08739608475001
2018-03-25 07:30:00+00:00,2018,819.65,33.31,0.76,68.17794352082188
2018-03-25 08:30:00+00:00,2018,670.0500000000001,33.89,0.69,56.852161140121886
2018-03-25 09:30:00+00:00,2018,414.6,33.87,0.62,36.52957089195
2018-03-25 10:30:00+00:00,2018,252.35,33.45,0.34,22.798494902421876
2018-03-25 11:30:00+00:00,2018,72.55,32.82,0.55,6.739204310396876
2018-03-25 12:30:00+00:00,2018,0.0,29.99,1.66,0.0
2018-03-25 13:30:00+00:00,2018,0.0,28.19,2.69,0.0
2018-03-25 14:30:00+00:00,2018,0.0,27.37,2.21,0.0
2018-03-25 15:30:00+00:00,2018,0.0,27.04,1.86,0.0
2018-03-25 16:30:00+00:00,2018,0.0,26.66,1.93,0.0
2018-03-25 17:30:00+00:00,2018,0.0,26.12,2.21,0.0
2018-03-25 18:30:00+00:00,2018,0.0,25.72,2.34,0.0
2018-03-25 19:30:00+00:00,2018,0.0,25.5,2.14,0.0
2018-03-25 20:30:00+00:00,2018,0.0,24.93,2.07,0.0
2018-03-25 21:30:00+00:00,2018,0.0,24.43,1.93,0.0
2018-03-25 22:30:00+00:00,2018,0.0,24.06,1.72,0.0
2018-03-25 23:30:00+00:00,2018,0.0,23.8,1.52,0.0
2018-03-26 00:30:00+00:00,2018,39.69,23.55,1.03,3.8533205852268746
2018-03-26 01:30:00+00:00,2018,197.0,24.04,0.48,18.69196040675
2018-03-26 02:30:00+00:00,2018,363.5,26.17,0.48,33.404026109187505
2018-03-26 03:30:00+00:00,2018,567.5,28.4,1.24,50.1612430671875
2018-03-26 04:30:00+00:00,2018,755.8000000000001,30.29,1.45,64.41122237395
2018-03-26 05:30:00+00:00,2018,816.4,31.65,1.72,68.493508759
